Episode, Loss, Epsilon, Steps
1.530400000000000000e+04,1.871463592960390495e+06,2.421179333333334238e-01,4.435350000000000000e+05
1.530500000000000000e+04,3.919673741543070413e+06,2.420897499999999924e-01,4.435540000000000000e+05
1.530600000000000000e+04,7.494980672538693063e+06,2.420615666666666721e-01,4.435700000000000000e+05
1.530700000000000000e+04,1.754256640307544498e+06,2.420378333333333964e-01,4.435910000000000000e+05
1.530800000000000000e+04,9.831143746289907722e+05,2.420066833333334166e-01,4.436120000000000000e+05
1.530900000000000000e+04,1.333669385020681191e+06,2.419755333333333258e-01,4.436300000000000000e+05
1.531000000000000000e+04,8.272322870573512278e+06,2.419488333333333907e-01,4.436550000000000000e+05
1.531100000000000000e+04,3.424874649935480207e+07,2.419117499999999810e-01,4.436760000000000000e+05
1.531200000000000000e+04,2.766347881127882283e+06,2.418806000000000012e-01,4.437170000000000000e+05
1.531300000000000000e+04,2.084260590518117417e+06,2.418197833333333158e-01,4.437380000000000000e+05
1.531400000000000000e+04,7.500401608082758263e+06,2.417886333333333360e-01,4.437550000000000000e+05
1.531500000000000000e+04,2.255713550144450739e+07,2.417634166666666751e-01,4.437740000000000000e+05
1.531600000000000000e+04,3.077544399417426810e+07,2.417352333333333547e-01,4.437980000000000000e+05
1.531700000000000000e+04,2.925152812093641981e+07,2.416996333333333302e-01,4.438270000000000000e+05
1.531800000000000000e+04,2.728224716296787933e+07,2.416566166666666016e-01,4.438560000000000000e+05
1.531900000000000000e+04,3.016353690716932993e+06,2.416135999999999839e-01,4.438820000000000000e+05
1.532000000000000000e+04,2.131956754548784345e+07,2.415750333333334110e-01,4.438990000000000000e+05
1.532100000000000000e+04,2.599955931979617570e+06,2.415498166666667501e-01,4.439250000000000000e+05
1.532200000000000000e+04,8.864917005089189857e+06,2.415112500000000662e-01,4.439520000000000000e+05
1.532300000000000000e+04,2.334239103995734453e+07,2.414711999999999970e-01,4.439670000000000000e+05
1.532400000000000000e+04,1.174928300198612921e+07,2.414489499999999955e-01,4.439940000000000000e+05
1.532500000000000000e+04,7.850498987690141425e+06,2.414088999999999263e-01,4.440090000000000000e+05
1.532600000000000000e+04,1.240394065034844447e+06,2.413866500000000359e-01,4.440250000000000000e+05
1.532700000000000000e+04,6.385376091334863566e+06,2.413629166666666492e-01,4.440430000000000000e+05
1.532800000000000000e+04,1.345995283260950353e+06,2.413362166666666031e-01,4.440580000000000000e+05
1.532900000000000000e+04,6.903656941382709192e+05,2.413139666666667127e-01,4.440740000000000000e+05
1.533000000000000000e+04,2.209150332421426103e+07,2.412902333333333260e-01,4.440960000000000000e+05
1.533100000000000000e+04,2.403997972860755399e+07,2.412576000000000720e-01,4.441150000000000000e+05
1.533200000000000000e+04,1.833085368242720840e+06,2.412294166666666406e-01,4.441380000000000000e+05
1.533300000000000000e+04,5.475580163092816249e+06,2.411953000000000014e-01,4.441660000000000000e+05
1.533400000000000000e+04,2.261431559737286530e+06,2.411537666666666579e-01,4.441900000000000000e+05
1.533500000000000000e+04,1.407413417303163745e+07,2.411181666666666334e-01,4.442110000000000000e+05
1.533600000000000000e+04,2.136751626010191068e+07,2.410870166666667647e-01,4.442480000000000000e+05
1.533700000000000000e+04,1.808794452806378715e+06,2.410321333333332872e-01,4.442720000000000000e+05
1.533800000000000000e+04,3.897698242782448418e+06,2.409965333333333737e-01,4.443130000000000000e+05
1.533900000000000000e+04,1.754795856774312630e+07,2.409357166666666883e-01,4.443500000000000000e+05
1.534000000000000000e+04,8.020328779963783920e+06,2.408808333333333218e-01,4.443740000000000000e+05
1.534100000000000000e+04,8.319061971207908355e+06,2.408452333333334083e-01,4.444120000000000000e+05
1.534200000000000000e+04,8.341654557825679891e+06,2.407888666666666566e-01,4.444420000000000000e+05
1.534300000000000000e+04,1.364655579508299008e+06,2.407443666666666537e-01,4.444570000000000000e+05
1.534400000000000000e+04,3.404492389360503294e+06,2.407221166666667633e-01,4.444970000000000000e+05
1.534500000000000000e+04,1.191825381305500865e+06,2.406627833333333522e-01,4.445200000000000000e+05
1.534600000000000000e+04,8.481199098752085119e+06,2.406286666666667129e-01,4.445440000000000000e+05
1.534700000000000000e+04,1.636980672122462839e+07,2.405930666666666884e-01,4.445800000000000000e+05
1.534800000000000000e+04,2.898083070192861184e+07,2.405396666666667072e-01,4.446040000000000000e+05
1.534900000000000000e+04,1.507950459918940626e+07,2.405040666666666827e-01,4.446280000000000000e+05
1.535000000000000000e+04,2.513944000723000988e+07,2.404684666666667692e-01,4.446830000000000000e+05
1.535100000000000000e+04,1.002253339668438025e+07,2.403868833333333566e-01,4.447060000000000000e+05
1.535200000000000000e+04,1.994903591016187333e+06,2.403527666666666063e-01,4.447220000000000000e+05
1.535300000000000000e+04,1.500768540901413560e+07,2.403290333333333306e-01,4.447580000000000000e+05
1.535400000000000000e+04,2.392015047372381017e+07,2.402756333333333494e-01,4.447940000000000000e+05
1.535500000000000000e+04,3.639845358343705535e+06,2.402222333333332571e-01,4.448360000000000000e+05
1.535600000000000000e+04,2.182323193112083152e+07,2.401599333333334085e-01,4.448570000000000000e+05
1.535700000000000000e+04,1.117737180644785753e+06,2.401287833333334287e-01,4.448750000000000000e+05
1.535800000000000000e+04,3.413472168220848311e+06,2.401020833333333826e-01,4.449080000000000000e+05
1.535900000000000000e+04,2.317444349518313073e+06,2.400531333333333350e-01,4.449370000000000000e+05
1.536000000000000000e+04,9.414678572264105082e+06,2.400101166666667174e-01,4.449720000000000000e+05
1.536100000000000000e+04,1.249626477433820022e+06,2.399582000000000104e-01,4.449920000000000000e+05
1.536200000000000000e+04,3.710533993957594037e+06,2.399285333333333048e-01,4.450110000000000000e+05
1.536300000000000000e+04,2.323977670455347747e+07,2.399003500000000955e-01,4.450320000000000000e+05
1.536400000000000000e+04,3.125026146523892879e+07,2.398692000000000046e-01,4.450760000000000000e+05
1.536500000000000000e+04,1.550806835268311901e+06,2.398039333333333856e-01,4.451040000000000000e+05
1.536600000000000000e+04,1.456972089462988265e+07,2.397624000000000422e-01,4.451340000000000000e+05
1.536700000000000000e+04,3.338142665019382257e+06,2.397179000000000393e-01,4.451560000000000000e+05
1.536800000000000000e+04,2.767631201870173216e+06,2.396852666666666742e-01,4.451840000000000000e+05
1.536900000000000000e+04,1.151413042169049941e+07,2.396437333333333308e-01,4.452220000000000000e+05
1.537000000000000000e+04,2.587850139982237946e+06,2.395873666666666901e-01,4.452460000000000000e+05
1.537100000000000000e+04,1.574122067086353898e+06,2.395517666666666656e-01,4.452680000000000000e+05
1.537200000000000000e+04,2.340354259089755360e+06,2.395191333333333006e-01,4.453050000000000000e+05
1.537300000000000000e+04,1.969581541064555757e+06,2.394642500000000451e-01,4.453250000000000000e+05
1.537400000000000000e+04,1.970299500618700171e+06,2.394345833333333395e-01,4.453520000000000000e+05
1.537500000000000000e+04,1.838072397839414654e+06,2.393945333333332703e-01,4.453860000000000000e+05
1.537600000000000000e+04,1.316796431433185935e+06,2.393441000000000596e-01,4.454060000000000000e+05
1.537700000000000000e+04,1.696083907254627906e+06,2.393144333333333540e-01,4.454300000000000000e+05
1.537800000000000000e+04,4.400746305715843104e+06,2.392788333333333295e-01,4.454520000000000000e+05
1.537900000000000000e+04,1.616726451853304636e+06,2.392461999999999644e-01,4.454800000000000000e+05
1.538000000000000000e+04,2.322464769124769047e+07,2.392046666666666210e-01,4.455150000000000000e+05
1.538100000000000000e+04,9.094113320131154731e+06,2.391527499999999140e-01,4.455330000000000000e+05
1.538200000000000000e+04,1.996917016904248158e+06,2.391260499999999789e-01,4.455670000000000000e+05
1.538300000000000000e+04,8.808714264559816569e+06,2.390756166666666571e-01,4.455920000000000000e+05
1.538400000000000000e+04,2.818349053090038709e+06,2.390385333333333584e-01,4.456250000000000000e+05
1.538500000000000000e+04,1.387581416117926827e+06,2.389895833333333108e-01,4.456510000000000000e+05
1.538600000000000000e+04,3.175911449640883133e+06,2.389510166666666269e-01,4.456970000000000000e+05
1.538700000000000000e+04,1.785069186122966558e+07,2.388827833333333484e-01,4.457240000000000000e+05
1.538800000000000000e+04,3.498020042119454127e+06,2.388427333333333902e-01,4.457590000000000000e+05
1.538900000000000000e+04,1.757110722547454014e+07,2.387908166666666832e-01,4.457890000000000000e+05
1.539000000000000000e+04,2.990110288545694202e+06,2.387463166666666803e-01,4.458300000000000000e+05
1.539100000000000000e+04,1.047197837432773551e+06,2.386854999999999949e-01,4.458530000000000000e+05
1.539200000000000000e+04,1.430759541155080311e+07,2.386513833333333556e-01,4.458750000000000000e+05
1.539300000000000000e+04,1.471246860395751428e+06,2.386187499999999906e-01,4.458910000000000000e+05
1.539400000000000000e+04,1.952321126162277302e+06,2.385950166666667149e-01,4.459140000000000000e+05
1.539500000000000000e+04,4.765713597316177562e+06,2.385608999999999646e-01,4.459370000000000000e+05
1.539600000000000000e+04,2.699539935674875975e+06,2.385267833333333254e-01,4.459700000000000000e+05
1.539700000000000000e+04,1.653190175657276763e+06,2.384778333333333888e-01,4.459930000000000000e+05
1.539800000000000000e+04,2.878420953398770653e+06,2.384437166666666386e-01,4.460180000000000000e+05
1.539900000000000000e+04,8.653013519566372037e+06,2.384066333333333398e-01,4.460480000000000000e+05
1.540000000000000000e+04,1.341317420591144357e+06,2.383621333333333370e-01,4.460630000000000000e+05
1.540100000000000000e+04,3.306125711047916673e+06,2.383398833333333355e-01,4.460970000000000000e+05
1.540200000000000000e+04,2.970012446334614884e+06,2.382894500000000138e-01,4.461250000000000000e+05
1.540300000000000000e+04,3.335049947976825293e+06,2.382479166666666703e-01,4.461490000000000000e+05
1.540400000000000000e+04,2.632737361178859323e+07,2.382123166666667569e-01,4.462100000000000000e+05
1.540500000000000000e+04,2.867788398497574963e+06,2.381218333333333659e-01,4.462350000000000000e+05
1.540600000000000000e+04,3.481587467026202474e+06,2.380847499999999561e-01,4.462630000000000000e+05
1.540700000000000000e+04,2.875718939958088472e+07,2.380432166666667237e-01,4.463060000000000000e+05
1.540800000000000000e+04,1.550179365854090778e+06,2.379794333333332679e-01,4.463210000000000000e+05
1.540900000000000000e+04,1.572685686321382597e+07,2.379571833333333775e-01,4.463610000000000000e+05
1.541000000000000000e+04,3.129507497102699243e+06,2.378978500000000773e-01,4.463960000000000000e+05
1.541100000000000000e+04,3.751271677797694504e+07,2.378459333333333703e-01,4.464300000000000000e+05
1.541200000000000000e+04,2.353570485271289572e+07,2.377955000000000485e-01,4.464450000000000000e+05
1.541300000000000000e+04,3.771583275934993476e+07,2.377732500000000471e-01,4.464870000000000000e+05
1.541400000000000000e+04,3.035407115791417193e+06,2.377109500000000875e-01,4.465220000000000000e+05
1.541500000000000000e+04,2.404740052143958583e+07,2.376590333333333804e-01,4.465670000000000000e+05
1.541600000000000000e+04,4.741514841464687139e+06,2.375922833333333761e-01,4.465940000000000000e+05
1.541700000000000000e+04,2.740638974039348774e+06,2.375522333333333069e-01,4.466260000000000000e+05
1.541800000000000000e+04,2.423659818440007046e+07,2.375047666666666446e-01,4.466610000000000000e+05
1.541900000000000000e+04,2.040724918164706323e+06,2.374528500000000486e-01,4.466910000000000000e+05
1.542000000000000000e+04,9.445089815782388672e+06,2.374083500000000457e-01,4.467630000000000000e+05
1.542100000000000000e+04,2.398520513606461138e+07,2.373015499999999722e-01,4.467980000000000000e+05
1.542200000000000000e+04,1.942605201032967540e+06,2.372496333333332652e-01,4.468230000000000000e+05
1.542300000000000000e+04,3.928664085730264336e+07,2.372125499999999665e-01,4.468610000000000000e+05
1.542400000000000000e+04,1.511652438966673985e+07,2.371561833333334368e-01,4.468850000000000000e+05
1.542500000000000000e+04,3.880222168443016242e+06,2.371205833333333013e-01,4.469340000000000000e+05
1.542600000000000000e+04,2.674642510354266968e+06,2.370478999999999781e-01,4.469580000000000000e+05
1.542700000000000000e+04,2.281873261645008624e+07,2.370123000000000646e-01,4.469850000000000000e+05
1.542800000000000000e+04,5.807276255480196327e+06,2.369722499999999954e-01,4.470350000000000000e+05
1.542900000000000000e+04,2.518238601229544729e+06,2.368980833333332869e-01,4.470650000000000000e+05
1.543000000000000000e+04,2.781712214776048437e+07,2.368535833333332841e-01,4.470910000000000000e+05
1.543100000000000000e+04,1.725231602166009322e+07,2.368150166666667111e-01,4.471250000000000000e+05
1.543200000000000000e+04,3.815056802749301307e+06,2.367645833333333893e-01,4.471520000000000000e+05
1.543300000000000000e+04,2.463852004931488261e+07,2.367245333333333202e-01,4.471930000000000000e+05
1.543400000000000000e+04,1.406022938069678843e+06,2.366637166666666348e-01,4.472150000000000000e+05
1.543500000000000000e+04,8.592413820694006979e+06,2.366310833333332697e-01,4.472420000000000000e+05
1.543600000000000000e+04,3.179093531319301203e+07,2.365910333333333115e-01,4.472830000000000000e+05
1.543700000000000000e+04,1.195815223186963936e+06,2.365302166666667372e-01,4.473060000000000000e+05
1.543800000000000000e+04,1.588491704309271881e+06,2.364960999999999869e-01,4.473250000000000000e+05
1.543900000000000000e+04,7.822315193148993887e+06,2.364679166666666665e-01,4.473440000000000000e+05
1.544000000000000000e+04,1.607156552042506635e+06,2.364397333333333462e-01,4.473740000000000000e+05
1.544100000000000000e+04,2.547764642007745802e+07,2.363952333333333433e-01,4.474060000000000000e+05
1.544200000000000000e+04,3.668252820408161730e+06,2.363477666666666810e-01,4.474380000000000000e+05
1.544300000000000000e+04,1.323173056061197445e+07,2.363003000000000187e-01,4.474810000000000000e+05
1.544400000000000000e+04,1.346506658792638220e+06,2.362365166666666738e-01,4.475030000000000000e+05
1.544500000000000000e+04,8.831835576146489009e+06,2.362038833333334198e-01,4.475260000000000000e+05
1.544600000000000000e+04,1.862464906324129924e+07,2.361697666666666695e-01,4.475640000000000000e+05
1.544700000000000000e+04,9.327749109179988503e+06,2.361134000000000288e-01,4.475890000000000000e+05
1.544800000000000000e+04,1.959630029282620875e+06,2.360763166666666191e-01,4.476120000000000000e+05
1.544900000000000000e+04,1.865481638013965264e+07,2.360421999999999798e-01,4.476530000000000000e+05
1.545000000000000000e+04,1.105874261042812839e+06,2.359813833333334054e-01,4.476810000000000000e+05
1.545100000000000000e+04,2.160865244099169970e+07,2.359398499999999510e-01,4.477070000000000000e+05
1.545200000000000000e+04,1.574561064915027237e+06,2.359012833333333781e-01,4.477300000000000000e+05
1.545300000000000000e+04,2.506174696476947051e+06,2.358671666666666278e-01,4.477680000000000000e+05
1.545400000000000000e+04,2.325305785240136087e+06,2.358107999999999871e-01,4.477920000000000000e+05
1.545500000000000000e+04,5.965018434009627439e+06,2.357751999999999626e-01,4.478220000000000000e+05
1.545600000000000000e+04,1.833660464537207969e+06,2.357306999999999597e-01,4.478470000000000000e+05
1.545700000000000000e+04,1.021949663730932213e+07,2.356936166666666610e-01,4.478840000000000000e+05
1.545800000000000000e+04,2.569019232879277319e+06,2.356387333333332945e-01,4.479110000000000000e+05
1.545900000000000000e+04,1.012129229464771785e+07,2.355986833333333363e-01,4.479510000000000000e+05
1.546000000000000000e+04,4.386209194487404078e+06,2.355393500000000362e-01,4.479730000000000000e+05
1.546100000000000000e+04,1.044887231591831334e+07,2.355067166666666711e-01,4.479880000000000000e+05
1.546200000000000000e+04,1.017012909011596348e+06,2.354844666666666697e-01,4.480090000000000000e+05
